PERMNO,date,COMNAM,RET
10087,21-10-1987,BEAUTICONTROL COSMETICS INC,0.159091
10087,22-10-1987,BEAUTICONTROL COSMETICS INC,-0.058824
10087,23-10-1987,BEAUTICONTROL COSMETICS INC,-0.041667
10087,26-10-1987,BEAUTICONTROL COSMETICS INC,-0.065217
10087,27-10-1987,BEAUTICONTROL COSMETICS INC,0
10087,28-10-1987,BEAUTICONTROL COSMETICS INC,-0.069767
10087,29-10-1987,BEAUTICONTROL COSMETICS INC,-0.025
10087,30-10-1987,BEAUTICONTROL COSMETICS INC,0.102564
10087,2/11/1987,BEAUTICONTROL COSMETICS INC,0.023256
10087,3/11/1987,BEAUTICONTROL COSMETICS INC,0
10087,4/11/1987,BEAUTICONTROL COSMETICS INC,0
10087,5/11/1987,BEAUTICONTROL COSMETICS INC,-0.022727
10087,6/11/1987,BEAUTICONTROL COSMETICS INC,0
10087,9/11/1987,BEAUTICONTROL COSMETICS INC,-0.023256
10087,10/11/1987,BEAUTICONTROL COSMETICS INC,0.02381
10087,11/11/1987,BEAUTICONTROL COSMETICS INC,0
10087,12/11/1987,BEAUTICONTROL COSMETICS INC,0.023256
10087,13-11-1987,BEAUTICONTROL COSMETICS INC,0.022727
10087,16-11-1987,BEAUTICONTROL COSMETICS INC,-0.022222
10087,17-11-1987,BEAUTICONTROL COSMETICS INC,0
10087,18-11-1987,BEAUTICONTROL COSMETICS INC,-0.022727
10087,19-11-1987,BEAUTICONTROL COSMETICS INC,0
10087,20-11-1987,BEAUTICONTROL COSMETICS INC,-0.023256
10087,23-11-1987,BEAUTICONTROL COSMETICS INC,0
10087,24-11-1987,BEAUTICONTROL COSMETICS INC,0
10087,25-11-1987,BEAUTICONTROL COSMETICS INC,0
10087,27-11-1987,BEAUTICONTROL COSMETICS INC,-0.02381
10087,30-11-1987,BEAUTICONTROL COSMETICS INC,-0.02439
10087,1/12/1987,BEAUTICONTROL COSMETICS INC,0
10087,2/12/1987,BEAUTICONTROL COSMETICS INC,0
10087,3/12/1987,BEAUTICONTROL COSMETICS INC,0
10087,4/12/1987,BEAUTICONTROL COSMETICS INC,0
10087,7/12/1987,BEAUTICONTROL COSMETICS INC,0.025
10087,8/12/1987,BEAUTICONTROL COSMETICS INC,-0.02439
10087,9/12/1987,BEAUTICONTROL COSMETICS INC,-0.025
10087,10/12/1987,BEAUTICONTROL COSMETICS INC,-0.025641
10087,11/12/1987,BEAUTICONTROL COSMETICS INC,0
10087,14-12-1987,BEAUTICONTROL COSMETICS INC,0
10087,15-12-1987,BEAUTICONTROL COSMETICS INC,0.052632
10087,16-12-1987,BEAUTICONTROL COSMETICS INC,0
10087,17-12-1987,BEAUTICONTROL COSMETICS INC,0.025
10087,18-12-1987,BEAUTICONTROL COSMETICS INC,0.097561
10087,21-12-1987,BEAUTICONTROL COSMETICS INC,0.066667
10087,22-12-1987,BEAUTICONTROL COSMETICS INC,-0.041667
10087,23-12-1987,BEAUTICONTROL COSMETICS INC,0.043478
10087,24-12-1987,BEAUTICONTROL COSMETICS INC,0.020833
10087,28-12-1987,BEAUTICONTROL COSMETICS INC,-0.020408
10087,29-12-1987,BEAUTICONTROL COSMETICS INC,0
10087,30-12-1987,BEAUTICONTROL COSMETICS INC,0
10087,31-12-1987,BEAUTICONTROL COSMETICS INC,0
10087,4/1/1988,BEAUTICONTROL COSMETICS INC,0.020833
10087,5/1/1988,BEAUTICONTROL COSMETICS INC,0.081633
10087,6/1/1988,BEAUTICONTROL COSMETICS INC,-0.018868
10087,7/1/1988,BEAUTICONTROL COSMETICS INC,0.019231
10087,8/1/1988,BEAUTICONTROL COSMETICS INC,0
10087,11/1/1988,BEAUTICONTROL COSMETICS INC,-0.056604
10087,12/1/1988,BEAUTICONTROL COSMETICS INC,-0.02
10087,13-01-1988,BEAUTICONTROL COSMETICS INC,0.020408
10087,14-01-1988,BEAUTICONTROL COSMETICS INC,-0.04
10087,15-01-1988,BEAUTICONTROL COSMETICS INC,0
10087,18-01-1988,BEAUTICONTROL COSMETICS INC,0
10087,19-01-1988,BEAUTICONTROL COSMETICS INC,0.041667
10087,20-01-1988,BEAUTICONTROL COSMETICS INC,-0.04
10087,21-01-1988,BEAUTICONTROL COSMETICS INC,-0.020833
10087,22-01-1988,BEAUTICONTROL COSMETICS INC,0
10087,25-01-1988,BEAUTICONTROL COSMETICS INC,0.021277
10087,26-01-1988,BEAUTICONTROL COSMETICS INC,0.020833
10087,27-01-1988,BEAUTICONTROL COSMETICS INC,-0.020408
10087,28-01-1988,BEAUTICONTROL COSMETICS INC,0
10087,29-01-1988,BEAUTICONTROL COSMETICS INC,0
10087,1/2/1988,BEAUTICONTROL COSMETICS INC,0.0625
10087,2/2/1988,BEAUTICONTROL COSMETICS INC,-0.039216
10087,3/2/1988,BEAUTICONTROL COSMETICS INC,-0.020408
10087,4/2/1988,BEAUTICONTROL COSMETICS INC,0
10087,5/2/1988,BEAUTICONTROL COSMETICS INC,0.020833
10087,8/2/1988,BEAUTICONTROL COSMETICS INC,-0.020408
10087,9/2/1988,BEAUTICONTROL COSMETICS INC,0
10087,10/2/1988,BEAUTICONTROL COSMETICS INC,0.125
10087,11/2/1988,BEAUTICONTROL COSMETICS INC,0
10087,12/2/1988,BEAUTICONTROL COSMETICS INC,0.111111
10087,16-02-1988,BEAUTICONTROL COSMETICS INC,-0.016667
10087,17-02-1988,BEAUTICONTROL COSMETICS INC,0.050847
10087,18-02-1988,BEAUTICONTROL COSMETICS INC,0.016129
10087,19-02-1988,BEAUTICONTROL COSMETICS INC,0.015873
10087,22-02-1988,BEAUTICONTROL COSMETICS INC,0.0625
10087,23-02-1988,BEAUTICONTROL COSMETICS INC,-0.044118
10087,24-02-1988,BEAUTICONTROL COSMETICS INC,0
10087,25-02-1988,BEAUTICONTROL COSMETICS INC,0.030769
10087,26-02-1988,BEAUTICONTROL COSMETICS INC,0
10087,29-02-1988,BEAUTICONTROL COSMETICS INC,0.104478
10087,1/3/1988,BEAUTICONTROL COSMETICS INC,0.013514
10087,2/3/1988,BEAUTICONTROL COSMETICS INC,0.026667
10087,3/3/1988,BEAUTICONTROL COSMETICS INC,-0.025974
10087,4/3/1988,BEAUTICONTROL COSMETICS INC,0.013333
10087,7/3/1988,BEAUTICONTROL COSMETICS INC,-0.013158
10087,8/3/1988,BEAUTICONTROL COSMETICS INC,0.026667
10087,9/3/1988,BEAUTICONTROL COSMETICS INC,0.012987
10087,10/3/1988,BEAUTICONTROL COSMETICS INC,0
10087,11/3/1988,BEAUTICONTROL COSMETICS INC,0.025641
10087,14-03-1988,BEAUTICONTROL COSMETICS INC,0.075
10087,15-03-1988,BEAUTICONTROL COSMETICS INC,-0.023256
10087,16-03-1988,BEAUTICONTROL COSMETICS INC,0.035714
10087,17-03-1988,BEAUTICONTROL COSMETICS INC,0
10087,18-03-1988,BEAUTICONTROL COSMETICS INC,0
10087,21-03-1988,BEAUTICONTROL COSMETICS INC,-0.011494
10087,22-03-1988,BEAUTICONTROL COSMETICS INC,0.034884
10087,23-03-1988,BEAUTICONTROL COSMETICS INC,-0.022472
10087,24-03-1988,BEAUTICONTROL COSMETICS INC,0.034483
10087,25-03-1988,BEAUTICONTROL COSMETICS INC,0.022222
10087,28-03-1988,BEAUTICONTROL COSMETICS INC,-0.01087
10087,29-03-1988,BEAUTICONTROL COSMETICS INC,0.087912
10087,30-03-1988,BEAUTICONTROL COSMETICS INC,0.020202
10087,31-03-1988,BEAUTICONTROL COSMETICS INC,0.069307
10087,4/4/1988,BEAUTICONTROL COSMETICS INC,-0.064815
10087,5/4/1988,BEAUTICONTROL COSMETICS INC,0.019802
10087,6/4/1988,BEAUTICONTROL COSMETICS INC,0.029126
10087,7/4/1988,BEAUTICONTROL COSMETICS INC,0.009434
10087,8/4/1988,BEAUTICONTROL COSMETICS INC,-0.018692
10087,11/4/1988,BEAUTICONTROL COSMETICS INC,0.009524
10087,12/4/1988,BEAUTICONTROL COSMETICS INC,0.009434
10087,13-04-1988,BEAUTICONTROL COSMETICS INC,0.065421
10087,14-04-1988,BEAUTICONTROL COSMETICS INC,-0.017544
10087,15-04-1988,BEAUTICONTROL COSMETICS INC,-0.008929
10087,18-04-1988,BEAUTICONTROL COSMETICS INC,0.009009
10087,19-04-1988,BEAUTICONTROL COSMETICS INC,0
10087,20-04-1988,BEAUTICONTROL COSMETICS INC,-0.008929
10087,21-04-1988,BEAUTICONTROL COSMETICS INC,0
10087,22-04-1988,BEAUTICONTROL COSMETICS INC,-0.018018
10087,25-04-1988,BEAUTICONTROL COSMETICS INC,0
10087,26-04-1988,BEAUTICONTROL COSMETICS INC,-0.027523
10087,27-04-1988,BEAUTICONTROL COSMETICS INC,-0.037736
10087,28-04-1988,BEAUTICONTROL COSMETICS INC,0.009804
10087,29-04-1988,BEAUTICONTROL COSMETICS INC,0.009709
10087,2/5/1988,BEAUTICONTROL COSMETICS INC,0
10087,3/5/1988,BEAUTICONTROL COSMETICS INC,0.096154
10087,4/5/1988,BEAUTICONTROL COSMETICS INC,0
10087,5/5/1988,BEAUTICONTROL COSMETICS INC,-0.008772
10087,6/5/1988,BEAUTICONTROL COSMETICS INC,0.00885
10087,9/5/1988,BEAUTICONTROL COSMETICS INC,-0.017544
10087,10/5/1988,BEAUTICONTROL COSMETICS INC,-0.026786
10087,11/5/1988,BEAUTICONTROL COSMETICS INC,-0.009174
10087,12/5/1988,BEAUTICONTROL COSMETICS INC,-0.009259
10087,13-05-1988,BEAUTICONTROL COSMETICS INC,0.028037
10087,16-05-1988,BEAUTICONTROL COSMETICS INC,-0.009091
10087,17-05-1988,BEAUTICONTROL COSMETICS INC,-0.055046
10087,18-05-1988,BEAUTICONTROL COSMETICS INC,-0.106796
10087,19-05-1988,BEAUTICONTROL COSMETICS INC,-0.021739
10087,20-05-1988,BEAUTICONTROL COSMETICS INC,0.033333
10087,23-05-1988,BEAUTICONTROL COSMETICS INC,-0.021505
10087,24-05-1988,BEAUTICONTROL COSMETICS INC,0.021978
10087,25-05-1988,BEAUTICONTROL COSMETICS INC,0.075269
10087,26-05-1988,BEAUTICONTROL COSMETICS INC,0
10087,27-05-1988,BEAUTICONTROL COSMETICS INC,0.02
10087,31-05-1988,BEAUTICONTROL COSMETICS INC,0.009804
10087,1/6/1988,BEAUTICONTROL COSMETICS INC,0.038835
10087,2/6/1988,BEAUTICONTROL COSMETICS INC,0
10087,3/6/1988,BEAUTICONTROL COSMETICS INC,0.009346
10087,6/6/1988,BEAUTICONTROL COSMETICS INC,0.009259
10087,7/6/1988,BEAUTICONTROL COSMETICS INC,0.045872
10087,8/6/1988,BEAUTICONTROL COSMETICS INC,-0.026316
10087,9/6/1988,BEAUTICONTROL COSMETICS INC,0.027027
10087,10/6/1988,BEAUTICONTROL COSMETICS INC,-0.008772
10087,13-06-1988,BEAUTICONTROL COSMETICS INC,0
10087,14-06-1988,BEAUTICONTROL COSMETICS INC,0.017699
10087,15-06-1988,BEAUTICONTROL COSMETICS INC,0.008696
10087,16-06-1988,BEAUTICONTROL COSMETICS INC,-0.008621
10087,17-06-1988,BEAUTICONTROL COSMETICS INC,-0.008696
10087,20-06-1988,BEAUTICONTROL COSMETICS INC,-0.017544
10087,21-06-1988,BEAUTICONTROL COSMETICS INC,0.017857
10087,22-06-1988,BEAUTICONTROL COSMETICS INC,-0.008772
10087,23-06-1988,BEAUTICONTROL COSMETICS INC,0
10087,24-06-1988,BEAUTICONTROL COSMETICS INC,0.035398
10087,27-06-1988,BEAUTICONTROL COSMETICS INC,-0.025641
10087,28-06-1988,BEAUTICONTROL COSMETICS INC,0
10087,29-06-1988,BEAUTICONTROL COSMETICS INC,0
10087,30-06-1988,BEAUTICONTROL COSMETICS INC,0.026316
10087,1/7/1988,BEAUTICONTROL COSMETICS INC,-0.008547
10087,5/7/1988,BEAUTICONTROL COSMETICS INC,0.017241
10087,6/7/1988,BEAUTICONTROL COSMETICS INC,0.067797
10087,7/7/1988,BEAUTICONTROL COSMETICS INC,0
10087,8/7/1988,BEAUTICONTROL COSMETICS INC,0.063492
10087,11/7/1988,BEAUTICONTROL COSMETICS INC,0
10087,12/7/1988,BEAUTICONTROL COSMETICS INC,0
10087,13-07-1988,BEAUTICONTROL COSMETICS INC,0
10087,14-07-1988,BEAUTICONTROL COSMETICS INC,0.059701
10087,15-07-1988,BEAUTICONTROL COSMETICS INC,0.021127
10087,18-07-1988,BEAUTICONTROL COSMETICS INC,0.013793
10087,19-07-1988,BEAUTICONTROL COSMETICS INC,0.034014
10087,20-07-1988,BEAUTICONTROL COSMETICS INC,0.019737
10087,21-07-1988,BEAUTICONTROL COSMETICS INC,-0.019355
10087,22-07-1988,BEAUTICONTROL COSMETICS INC,0
10087,25-07-1988,BEAUTICONTROL COSMETICS INC,0
10087,26-07-1988,BEAUTICONTROL COSMETICS INC,0
10087,27-07-1988,BEAUTICONTROL COSMETICS INC,-0.006579
10087,28-07-1988,BEAUTICONTROL COSMETICS INC,-0.046358
10087,29-07-1988,BEAUTICONTROL COSMETICS INC,0.006944
10087,1/8/1988,BEAUTICONTROL COSMETICS INC,0.02069
10087,2/8/1988,BEAUTICONTROL COSMETICS INC,0
10087,3/8/1988,BEAUTICONTROL COSMETICS INC,0
10087,4/8/1988,BEAUTICONTROL COSMETICS INC,-0.027027
10087,5/8/1988,BEAUTICONTROL COSMETICS INC,-0.013889
10087,8/8/1988,BEAUTICONTROL COSMETICS INC,-0.014085
10087,9/8/1988,BEAUTICONTROL COSMETICS INC,-0.014286
10087,10/8/1988,BEAUTICONTROL COSMETICS INC,-0.043478
10087,11/8/1988,BEAUTICONTROL COSMETICS INC,-0.030303
10087,12/8/1988,BEAUTICONTROL COSMETICS INC,-0.03125
10087,15-08-1988,BEAUTICONTROL COSMETICS INC,-0.024194
10087,16-08-1988,BEAUTICONTROL COSMETICS INC,0.041322
10087,17-08-1988,BEAUTICONTROL COSMETICS INC,0.039683
10087,18-08-1988,BEAUTICONTROL COSMETICS INC,0.022901
10087,19-08-1988,BEAUTICONTROL COSMETICS INC,0.037313
10087,22-08-1988,BEAUTICONTROL COSMETICS INC,-0.043165
10087,23-08-1988,BEAUTICONTROL COSMETICS INC,-0.022556
10087,24-08-1988,BEAUTICONTROL COSMETICS INC,-0.007692
10087,25-08-1988,BEAUTICONTROL COSMETICS INC,-0.007752
10087,26-08-1988,BEAUTICONTROL COSMETICS INC,-0.015625
10087,29-08-1988,BEAUTICONTROL COSMETICS INC,0.039683
10087,30-08-1988,BEAUTICONTROL COSMETICS INC,-0.007634
10087,31-08-1988,BEAUTICONTROL COSMETICS INC,0.007692
10087,1/9/1988,BEAUTICONTROL COSMETICS INC,-0.007634
10087,2/9/1988,BEAUTICONTROL COSMETICS INC,0.007692
10087,6/9/1988,BEAUTICONTROL COSMETICS INC,-0.007634
10087,7/9/1988,BEAUTICONTROL COSMETICS INC,-0.007692
10087,8/9/1988,BEAUTICONTROL COSMETICS INC,-0.015504
10087,9/9/1988,BEAUTICONTROL COSMETICS INC,0.03937
10087,12/9/1988,BEAUTICONTROL COSMETICS INC,0.090909
10087,13-09-1988,BEAUTICONTROL COSMETICS INC,0.048611
10087,14-09-1988,BEAUTICONTROL COSMETICS INC,0.006623
10087,15-09-1988,BEAUTICONTROL COSMETICS INC,0.019737
10087,16-09-1988,BEAUTICONTROL COSMETICS INC,0.006452
10087,19-09-1988,BEAUTICONTROL COSMETICS INC,-0.019231
10087,20-09-1988,BEAUTICONTROL COSMETICS INC,0.019608
10087,21-09-1988,BEAUTICONTROL COSMETICS INC,-0.012821
10087,22-09-1988,BEAUTICONTROL COSMETICS INC,-0.012987
10087,23-09-1988,BEAUTICONTROL COSMETICS INC,-0.013158
10087,26-09-1988,BEAUTICONTROL COSMETICS INC,-0.026667
10087,27-09-1988,BEAUTICONTROL COSMETICS INC,-0.006849
10087,28-09-1988,BEAUTICONTROL COSMETICS INC,0.02069
10087,29-09-1988,BEAUTICONTROL COSMETICS INC,-0.006757
10087,30-09-1988,BEAUTICONTROL COSMETICS INC,0.013605
10087,3/10/1988,BEAUTICONTROL COSMETICS INC,-0.033557
10087,4/10/1988,BEAUTICONTROL COSMETICS INC,0
10087,5/10/1988,BEAUTICONTROL COSMETICS INC,-0.020833
10087,6/10/1988,BEAUTICONTROL COSMETICS INC,-0.035461
10087,7/10/1988,BEAUTICONTROL COSMETICS INC,-0.022059
10087,10/10/1988,BEAUTICONTROL COSMETICS INC,-0.030075
10087,11/10/1988,BEAUTICONTROL COSMETICS INC,0.031008
10087,12/10/1988,BEAUTICONTROL COSMETICS INC,-0.052632
10087,13-10-1988,BEAUTICONTROL COSMETICS INC,0
10087,14-10-1988,BEAUTICONTROL COSMETICS INC,-0.007937
10087,17-10-1988,BEAUTICONTROL COSMETICS INC,-0.016
10087,18-10-1988,BEAUTICONTROL COSMETICS INC,-0.02439
10087,19-10-1988,BEAUTICONTROL COSMETICS INC,-0.016667
10087,20-10-1988,BEAUTICONTROL COSMETICS INC,0.025424
10087,21-10-1988,BEAUTICONTROL COSMETICS INC,0.024793
10087,24-10-1988,BEAUTICONTROL COSMETICS INC,0
10087,25-10-1988,BEAUTICONTROL COSMETICS INC,-0.024194
10087,26-10-1988,BEAUTICONTROL COSMETICS INC,-0.024793
10087,27-10-1988,BEAUTICONTROL COSMETICS INC,-0.050847
10087,28-10-1988,BEAUTICONTROL COSMETICS INC,-0.008929
10087,31-10-1988,BEAUTICONTROL COSMETICS INC,0.018018
10087,1/11/1988,BEAUTICONTROL COSMETICS INC,-0.026549
10087,2/11/1988,BEAUTICONTROL COSMETICS INC,0
10087,3/11/1988,BEAUTICONTROL COSMETICS INC,0.009091
10087,4/11/1988,BEAUTICONTROL COSMETICS INC,0.009009
10087,7/11/1988,BEAUTICONTROL COSMETICS INC,-0.008929
10087,8/11/1988,BEAUTICONTROL COSMETICS INC,0
10087,9/11/1988,BEAUTICONTROL COSMETICS INC,-0.018018
10087,10/11/1988,BEAUTICONTROL COSMETICS INC,0
10087,11/11/1988,BEAUTICONTROL COSMETICS INC,-0.045872
10087,14-11-1988,BEAUTICONTROL COSMETICS INC,-0.028846
10087,15-11-1988,BEAUTICONTROL COSMETICS INC,-0.009901
10087,16-11-1988,BEAUTICONTROL COSMETICS INC,0
10087,17-11-1988,BEAUTICONTROL COSMETICS INC,0.03
10087,18-11-1988,BEAUTICONTROL COSMETICS INC,0.038835
10087,21-11-1988,BEAUTICONTROL COSMETICS INC,-0.018692
10087,22-11-1988,BEAUTICONTROL COSMETICS INC,0.019048
10087,23-11-1988,BEAUTICONTROL COSMETICS INC,-0.009346
10087,25-11-1988,BEAUTICONTROL COSMETICS INC,0
10087,28-11-1988,BEAUTICONTROL COSMETICS INC,-0.028302
10087,29-11-1988,BEAUTICONTROL COSMETICS INC,0.009709
10087,30-11-1988,BEAUTICONTROL COSMETICS INC,-0.019231
10087,1/12/1988,BEAUTICONTROL COSMETICS INC,0.04902
10087,2/12/1988,BEAUTICONTROL COSMETICS INC,0.018692
10087,5/12/1988,BEAUTICONTROL COSMETICS INC,0
10087,6/12/1988,BEAUTICONTROL COSMETICS INC,-0.027523
10087,7/12/1988,BEAUTICONTROL COSMETICS INC,0
10087,8/12/1988,BEAUTICONTROL COSMETICS INC,-0.04717
10087,9/12/1988,BEAUTICONTROL COSMETICS INC,-0.039604
10087,12/12/1988,BEAUTICONTROL COSMETICS INC,-0.030928
10087,13-12-1988,BEAUTICONTROL COSMETICS INC,-0.106383
10087,14-12-1988,BEAUTICONTROL COSMETICS INC,-0.035714
10087,15-12-1988,BEAUTICONTROL COSMETICS INC,0.024691
10087,16-12-1988,BEAUTICONTROL COSMETICS INC,0.036145
10087,19-12-1988,BEAUTICONTROL COSMETICS INC,0.023256
10087,20-12-1988,BEAUTICONTROL COSMETICS INC,0
10087,21-12-1988,BEAUTICONTROL COSMETICS INC,-0.068182
10087,22-12-1988,BEAUTICONTROL COSMETICS INC,0.02439
10087,23-12-1988,BEAUTICONTROL COSMETICS INC,-0.011905
10087,27-12-1988,BEAUTICONTROL COSMETICS INC,0
10087,28-12-1988,BEAUTICONTROL COSMETICS INC,-0.012048
10087,29-12-1988,BEAUTICONTROL COSMETICS INC,0
10087,30-12-1988,BEAUTICONTROL COSMETICS INC,0
10087,3/1/1989,BEAUTICONTROL COSMETICS INC,-0.04878
10087,4/1/1989,BEAUTICONTROL COSMETICS INC,0.064103
10087,5/1/1989,BEAUTICONTROL COSMETICS INC,-0.024096
10087,6/1/1989,BEAUTICONTROL COSMETICS INC,0.074074
10087,9/1/1989,BEAUTICONTROL COSMETICS INC,0.045977
10087,10/1/1989,BEAUTICONTROL COSMETICS INC,-0.021978
10087,11/1/1989,BEAUTICONTROL COSMETICS INC,0.022472
10087,12/1/1989,BEAUTICONTROL COSMETICS INC,0.010989
10087,13-01-1989,BEAUTICONTROL COSMETICS INC,-0.021739
10087,16-01-1989,BEAUTICONTROL COSMETICS INC,0.011111
10087,17-01-1989,BEAUTICONTROL COSMETICS INC,0.043956
10087,18-01-1989,BEAUTICONTROL COSMETICS INC,0.052632
10087,19-01-1989,BEAUTICONTROL COSMETICS INC,0.02
10087,20-01-1989,BEAUTICONTROL COSMETICS INC,-0.029412
10087,23-01-1989,BEAUTICONTROL COSMETICS INC,0.060606
10087,24-01-1989,BEAUTICONTROL COSMETICS INC,0.047619
10087,25-01-1989,BEAUTICONTROL COSMETICS INC,0.009091
10087,26-01-1989,BEAUTICONTROL COSMETICS INC,-0.036036
10087,27-01-1989,BEAUTICONTROL COSMETICS INC,0
10087,30-01-1989,BEAUTICONTROL COSMETICS INC,-0.028037
10087,31-01-1989,BEAUTICONTROL COSMETICS INC,-0.048077
10087,1/2/1989,BEAUTICONTROL COSMETICS INC,0.010101
10087,2/2/1989,BEAUTICONTROL COSMETICS INC,-0.06
10087,3/2/1989,BEAUTICONTROL COSMETICS INC,0.021277
10087,6/2/1989,BEAUTICONTROL COSMETICS INC,-0.052083
10087,7/2/1989,BEAUTICONTROL COSMETICS INC,0.054945
10087,8/2/1989,BEAUTICONTROL COSMETICS INC,0.03125
10087,9/2/1989,BEAUTICONTROL COSMETICS INC,0.030303
10087,10/2/1989,BEAUTICONTROL COSMETICS INC,0
10087,13-02-1989,BEAUTICONTROL COSMETICS INC,0.058824
10087,14-02-1989,BEAUTICONTROL COSMETICS INC,0.018519
10087,15-02-1989,BEAUTICONTROL COSMETICS INC,0.054545
10087,16-02-1989,BEAUTICONTROL COSMETICS INC,-0.025862
10087,17-02-1989,BEAUTICONTROL COSMETICS INC,0.026549
10087,21-02-1989,BEAUTICONTROL COSMETICS INC,-0.017241
10087,22-02-1989,BEAUTICONTROL COSMETICS INC,-0.052632
10087,23-02-1989,BEAUTICONTROL COSMETICS INC,-0.018519
10087,24-02-1989,BEAUTICONTROL COSMETICS INC,-0.084906
10087,27-02-1989,BEAUTICONTROL COSMETICS INC,0
10087,28-02-1989,BEAUTICONTROL COSMETICS INC,0.030928
10087,1/3/1989,BEAUTICONTROL COSMETICS INC,0.05
10087,2/3/1989,BEAUTICONTROL COSMETICS INC,-0.019048
10087,3/3/1989,BEAUTICONTROL COSMETICS INC,0.019417
10087,6/3/1989,BEAUTICONTROL COSMETICS INC,0.028571
10087,7/3/1989,BEAUTICONTROL COSMETICS INC,0.009259
10087,8/3/1989,BEAUTICONTROL COSMETICS INC,0.018349
10087,9/3/1989,BEAUTICONTROL COSMETICS INC,-0.027027
10087,10/3/1989,BEAUTICONTROL COSMETICS INC,0.018519
10087,13-03-1989,BEAUTICONTROL COSMETICS INC,0.018182
10087,14-03-1989,BEAUTICONTROL COSMETICS INC,0.026786
10087,15-03-1989,BEAUTICONTROL COSMETICS INC,0.017391
10087,16-03-1989,BEAUTICONTROL COSMETICS INC,-0.008547
10087,17-03-1989,BEAUTICONTROL COSMETICS INC,-0.068966
10087,20-03-1989,BEAUTICONTROL COSMETICS INC,-0.018519
10087,21-03-1989,BEAUTICONTROL COSMETICS INC,0.037736
10087,22-03-1989,BEAUTICONTROL COSMETICS INC,0.045455
10087,23-03-1989,BEAUTICONTROL COSMETICS INC,-0.008696
10087,27-03-1989,BEAUTICONTROL COSMETICS INC,0.026316
10087,28-03-1989,BEAUTICONTROL COSMETICS INC,0.025641
10087,29-03-1989,BEAUTICONTROL COSMETICS INC,0
10087,30-03-1989,BEAUTICONTROL COSMETICS INC,0
10087,31-03-1989,BEAUTICONTROL COSMETICS INC,0.025
10087,3/4/1989,BEAUTICONTROL COSMETICS INC,-0.00813
10087,4/4/1989,BEAUTICONTROL COSMETICS INC,0.016393
10087,5/4/1989,BEAUTICONTROL COSMETICS INC,-0.016129
10087,6/4/1989,BEAUTICONTROL COSMETICS INC,0.032787
10087,7/4/1989,BEAUTICONTROL COSMETICS INC,0.015873
10087,10/4/1989,BEAUTICONTROL COSMETICS INC,0.03125
10087,11/4/1989,BEAUTICONTROL COSMETICS INC,-0.030303
10087,12/4/1989,BEAUTICONTROL COSMETICS INC,-0.007813
10087,13-04-1989,BEAUTICONTROL COSMETICS INC,0.007874
10087,14-04-1989,BEAUTICONTROL COSMETICS INC,0.007813
10087,17-04-1989,BEAUTICONTROL COSMETICS INC,0
10087,18-04-1989,BEAUTICONTROL COSMETICS INC,0.023256
10087,19-04-1989,BEAUTICONTROL COSMETICS INC,0.007576
10087,20-04-1989,BEAUTICONTROL COSMETICS INC,0.007519
10087,21-04-1989,BEAUTICONTROL COSMETICS INC,0.037313
10087,24-04-1989,BEAUTICONTROL COSMETICS INC,-0.014388
10087,25-04-1989,BEAUTICONTROL COSMETICS INC,-0.014599
10087,26-04-1989,BEAUTICONTROL COSMETICS INC,-0.022222
10087,27-04-1989,BEAUTICONTROL COSMETICS INC,0.045455
10087,28-04-1989,BEAUTICONTROL COSMETICS INC,0.014493
10087,1/5/1989,BEAUTICONTROL COSMETICS INC,0
10087,2/5/1989,BEAUTICONTROL COSMETICS INC,0.085714
10087,3/5/1989,BEAUTICONTROL COSMETICS INC,0.052632
10087,4/5/1989,BEAUTICONTROL COSMETICS INC,0.01875
10087,5/5/1989,BEAUTICONTROL COSMETICS INC,0.006135
10087,8/5/1989,BEAUTICONTROL COSMETICS INC,-0.018293
10087,9/5/1989,BEAUTICONTROL COSMETICS INC,0.039752
10087,10/5/1989,BEAUTICONTROL COSMETICS INC,0.011976
10087,11/5/1989,BEAUTICONTROL COSMETICS INC,0.011834
10087,12/5/1989,BEAUTICONTROL COSMETICS INC,0.005848
10087,15-05-1989,BEAUTICONTROL COSMETICS INC,0.023256
10087,16-05-1989,BEAUTICONTROL COSMETICS INC,-0.017045
10087,17-05-1989,BEAUTICONTROL COSMETICS INC,0
10087,18-05-1989,BEAUTICONTROL COSMETICS INC,-0.057803
10087,19-05-1989,BEAUTICONTROL COSMETICS INC,-0.018405
10087,22-05-1989,BEAUTICONTROL COSMETICS INC,-0.01875
10087,23-05-1989,BEAUTICONTROL COSMETICS INC,-0.025478
10087,24-05-1989,BEAUTICONTROL COSMETICS INC,0.058824
10087,25-05-1989,BEAUTICONTROL COSMETICS INC,0.012346
10087,26-05-1989,BEAUTICONTROL COSMETICS INC,0.018293
10087,30-05-1989,BEAUTICONTROL COSMETICS INC,-0.023952
10087,31-05-1989,BEAUTICONTROL COSMETICS INC,0.006135
10087,1/6/1989,BEAUTICONTROL COSMETICS INC,0.060976
10087,2/6/1989,BEAUTICONTROL COSMETICS INC,0.045977
10087,5/6/1989,BEAUTICONTROL COSMETICS INC,-0.005495
10087,6/6/1989,BEAUTICONTROL COSMETICS INC,-0.027624
10087,7/6/1989,BEAUTICONTROL COSMETICS INC,0.034091
10087,8/6/1989,BEAUTICONTROL COSMETICS INC,0.032967
