,numbers,dollars
27971,12.0,9.0
27972,12.0,10.0
27973,18.0,8.0
27974,2.0,0.0
27975,,
27976,2.0,0.0
27977,3.0,0.0
27978,,
27979,4.0,1.0
27980,2.0,0.0
27981,,
27982,1.0,0.0
27983,1.0,0.0
27984,1.0,0.0
27985,,
27986,21.0,1.0
27987,0.0,0.0
27988,0.0,0.0
27989,1.0,1.0
27990,0.0,0.0
27991,20.0,0.0
27992,3.0,0.0
27993,3.0,1.0
27994,5.0,1.0
27995,4.0,4.0
27996,3.0,0.0
27997,2.0,1.0
27998,1.0,0.0
27999,4.0,1.0
28000,0.0,0.0
28001,3.0,3.0
28002,2.0,1.0
28003,4.0,1.0
28004,0.0,0.0
28005,1.0,0.0
28006,2.0,1.0
28007,5.0,0.0
28008,3.0,1.0
28009,0.0,0.0
28010,2.0,1.0
28011,3.0,0.0
28012,0.0,0.0
28013,2.0,1.0
28014,3.0,1.0
28015,0.0,0.0
28016,3.0,1.0
28017,0.0,0.0
28018,2.0,0.0
28019,2.0,1.0
28020,2.0,1.0
28021,0.0,0.0
28022,2.0,2.0
28023,2.0,2.0
28024,,
28025,0.0,0.0
28026,2.0,1.0
28027,,
28028,0.0,0.0
28029,4.0,2.0
28030,2.0,1.0
28031,6.0,5.0
28032,0.0,0.0
28033,0.0,0.0
28034,4.0,0.0
28035,3.0,1.0
28036,1.0,0.0
28037,2.0,1.0
28038,,
28039,2.0,1.0
28040,3.0,1.0
28041,2.0,1.0
28042,4.0,1.0
28043,1.0,1.0
28044,3.0,0.0
28045,,
28046,1.0,1.0
28047,0.0,0.0
28048,3.0,2.0
28049,0.0,0.0
28050,0.0,0.0
28051,6.0,2.0
28052,18.0,6.0
28053,3.0,3.0
28054,,
28055,0.0,0.0
28056,6.0,3.0
28057,1.0,1.0
28058,0.0,0.0
28059,6.0,2.0
28060,10.0,4.0
28061,3.0,1.0
28062,1.0,0.0
28063,5.0,2.0
28064,8.0,3.0
28065,5.0,3.0
28066,1.0,1.0
28067,1.0,1.0
28068,,
28069,5.0,3.0
28070,2.0,0.0
28071,0.0,0.0
28072,1.0,1.0
28073,7.0,3.0
28074,4.0,1.0
28075,0.0,0.0
28076,0.0,0.0
28077,1.0,1.0
28078,10.0,5.0
28079,0.0,0.0
28080,,
28081,4.0,2.0
28082,5.0,0.0
28083,1.0,1.0
28084,3.0,1.0
28085,2.0,1.0
28086,9.0,4.0
28087,9.0,4.0
28088,1.0,0.0
28089,0.0,0.0
28090,0.0,0.0
28091,1.0,1.0
28092,2.0,1.0
28093,,
28094,0.0,0.0
28095,12.0,8.0
28096,2.0,2.0
28097,4.0,3.0
28098,,
28099,2.0,2.0
28100,4.0,2.0
28101,5.0,2.0
28102,0.0,0.0
28103,2.0,1.0
28104,5.0,2.0
28105,,
28106,8.0,1.0
28107,,
28108,0.0,0.0
28109,,
28110,0.0,0.0
28111,0.0,0.0
28112,3.0,0.0
28113,3.0,1.0
28114,,
28115,,
28116,3.0,3.0
28117,2.0,0.0
28118,10.0,2.0
28119,,
28120,,
28121,1.0,0.0
28122,,
28123,8.0,2.0
28124,5.0,4.0
28125,9.0,5.0
28126,7.0,3.0
28127,,
28128,79.0,10.0
28129,,
28130,2.0,1.0
28131,1.0,1.0
28132,99.0,10.0
28133,82.0,8.0
28134,3.0,2.0
28135,59.0,7.0
28136,,
28137,0.0,0.0
28138,2.0,2.0
28139,1.0,0.0
28140,2.0,1.0
28141,,
28142,6.0,0.0
28143,3.0,1.0
28144,0.0,0.0
28145,1.0,1.0
28146,14.0,0.0
28147,8.0,3.0
28148,4.0,2.0
28149,11.0,6.0
28150,11.0,6.0
28151,4.0,1.0
28152,0.0,0.0
28153,0.0,0.0
28154,3.0,2.0
28155,12.0,4.0
28156,1.0,1.0
28157,0.0,0.0
28158,1.0,0.0
28159,6.0,3.0
28160,7.0,2.0
28161,,
28162,0.0,0.0
28163,1.0,1.0
28164,0.0,0.0
28165,0.0,0.0
28166,,
28167,38.0,30.0
28168,0.0,0.0
28169,1.0,1.0
28170,,
28171,0.0,0.0
28172,0.0,0.0
28173,,
28174,2.0,1.0
28175,2.0,1.0
28176,1.0,1.0
28177,2.0,1.0
28178,11.0,2.0
28179,4.0,0.0
28180,,
28181,,
28182,1.0,0.0
28183,1.0,0.0
28184,,
28185,,
28186,0.0,0.0
28187,0.0,0.0
28188,,
28189,2.0,0.0
28190,16.0,6.0
28191,7.0,4.0
28192,,
28193,,
28194,12.0,4.0
28195,,
28196,5.0,2.0
28197,2.0,2.0
28198,1.0,0.0
28199,6.0,0.0
28200,9.0,3.0
28201,4.0,4.0
28202,7.0,2.0
28203,4.0,0.0
28204,4.0,0.0
28205,0.0,0.0
28206,0.0,0.0
28207,3.0,1.0
28208,1.0,1.0
28209,1.0,1.0
28210,0.0,0.0
28211,0.0,0.0
28212,,
28213,,
28214,13.0,0.0
28215,13.0,0.0
28216,1.0,0.0
28217,1.0,0.0
28218,0.0,0.0
28219,,
28220,5.0,2.0
28221,5.0,2.0
28222,6.0,2.0
28223,6.0,2.0
28224,10.0,1.0
28225,10.0,1.0
28226,5.0,0.0
28227,8.0,0.0
28228,0.0,0.0
28229,0.0,0.0
28230,0.0,0.0
28231,0.0,0.0
28232,5.0,3.0
28233,5.0,3.0
28234,0.0,0.0
28235,0.0,0.0
28236,0.0,0.0
28237,0.0,0.0
28238,0.0,0.0
28239,4.0,3.0
28240,5.0,3.0
28241,0.0,0.0
28242,0.0,0.0
28243,17.0,3.0
28244,17.0,3.0
28245,,
28246,,
28247,,
28248,,
28249,2.0,0.0
28250,,
28251,,
28252,0.0,0.0
28253,0.0,0.0
28254,1.0,0.0
28255,1.0,0.0
28256,2.0,2.0
28257,5.0,1.0
28258,5.0,1.0
28259,5.0,2.0
28260,5.0,2.0
28261,0.0,0.0
28262,0.0,0.0
28263,1.0,0.0
28264,0.0,0.0
28265,0.0,0.0
28266,,
28267,0.0,0.0
28268,6.0,4.0
28269,6.0,4.0
28270,4.0,3.0
28271,5.0,3.0
28272,,
28273,,
28274,6.0,4.0
28275,6.0,4.0
28276,7.0,4.0
28277,7.0,4.0
28278,7.0,4.0
28279,0.0,0.0
28280,0.0,0.0
28281,10.0,5.0
28282,10.0,5.0
28283,6.0,2.0
28284,14.0,10.0
28285,16.0,11.0
28286,4.0,3.0
28287,4.0,3.0
28288,,
28289,,
28290,,
28291,,
28292,,
28293,,
28294,0.0,0.0
28295,0.0,0.0
28296,0.0,0.0
28297,0.0,0.0
28298,,
28299,,
28300,0.0,0.0
28301,2.0,0.0
28302,2.0,0.0
28303,88.0,57.0
28304,0.0,0.0
28305,0.0,0.0
28306,89.0,58.0
28307,,
28308,,
28309,,
28310,,
28311,11.0,0.0
28312,1.0,1.0
28313,1.0,1.0
28314,2.0,0.0
28315,2.0,2.0
28316,44.0,4.0
28317,6.0,2.0
28318,73.0,23.0
28319,,
28320,72.0,6.0
28321,0.0,0.0
28322,4.0,2.0
28323,51.0,2.0
28324,2.0,0.0
28325,5.0,2.0
28326,2.0,1.0
28327,30.0,6.0
28328,3.0,1.0
28329,44.0,6.0
28330,4.0,1.0
28331,3.0,1.0
28332,5.0,0.0
28333,3.0,2.0
28334,6.0,4.0
28335,5.0,1.0
28336,51.0,1.0
28337,2.0,0.0
28338,2.0,1.0
28339,4.0,1.0
28340,46.0,0.0
28341,0.0,0.0
28342,3.0,0.0
28343,,
28344,37.0,4.0
28345,10.0,3.0
28346,10.0,6.0
28347,6.0,5.0
28348,4.0,3.0
28349,4.0,1.0
28350,13.0,7.0
28351,45.0,0.0
28352,3.0,1.0
28353,3.0,1.0
28354,14.0,6.0
28355,2.0,1.0
28356,2.0,0.0
28357,7.0,2.0
28358,39.0,0.0
28359,,
28360,2.0,0.0
28361,4.0,0.0
28362,25.0,3.0
28363,,
28364,2.0,1.0
28365,9.0,3.0
28366,7.0,2.0
28367,24.0,2.0
28368,14.0,2.0
28369,6.0,2.0
28370,7.0,2.0
28371,3.0,1.0
28372,24.0,2.0
28373,0.0,0.0
28374,6.0,1.0
28375,21.0,2.0
28376,14.0,5.0
28377,4.0,4.0
28378,18.0,10.0
28379,21.0,2.0
28380,8.0,4.0
28381,3.0,1.0
28382,21.0,0.0
28383,7.0,3.0
28384,3.0,1.0
28385,23.0,1.0
28386,23.0,1.0
28387,5.0,2.0
28388,4.0,0.0
28389,4.0,0.0
28390,31.0,7.0
28391,0.0,0.0
28392,1.0,0.0
28393,3.0,1.0
28394,2.0,0.0
28395,22.0,2.0
28396,2.0,1.0
28397,1.0,0.0
28398,0.0,0.0
28399,9.0,1.0
28400,3.0,2.0
28401,3.0,0.0
28402,7.0,6.0
28403,2.0,1.0
28404,15.0,1.0
28405,8.0,4.0
28406,1.0,0.0
28407,1.0,1.0
28408,16.0,0.0
28409,0.0,0.0
28410,3.0,0.0
28411,0.0,0.0
28412,2.0,1.0
28413,21.0,3.0
28414,9.0,5.0
28415,6.0,4.0
28416,0.0,0.0
28417,1.0,0.0
28418,1.0,1.0
28419,10.0,10.0
28420,1.0,1.0
28421,0.0,0.0
28422,,
28423,4.0,3.0
28424,2.0,0.0
28425,16.0,7.0
28426,10.0,3.0
28427,,
28428,,
28429,6.0,3.0
28430,1.0,1.0
28431,,
28432,,
28433,,
28434,0.0,0.0
28435,1.0,0.0
28436,0.0,0.0
28437,,
28438,5.0,0.0
28439,5.0,2.0
28440,1.0,0.0
28441,10.0,8.0
28442,1.0,0.0
28443,,
28444,14.0,7.0
28445,0.0,0.0
28446,4.0,2.0
28447,6.0,2.0
28448,8.0,2.0
28449,,
28450,,
28451,0.0,0.0
28452,0.0,0.0
28453,2.0,1.0
28454,2.0,1.0
28455,0.0,0.0
28456,0.0,0.0
28457,1.0,1.0
28458,1.0,1.0
28459,10.0,6.0
28460,10.0,6.0
28461,2.0,1.0
28462,2.0,1.0
28463,0.0,0.0
28464,6.0,5.0
28465,6.0,5.0
28466,6.0,5.0
28467,6.0,5.0
28468,2.0,1.0
28469,2.0,1.0
28470,1.0,0.0
28471,1.0,0.0
28472,2.0,1.0
28473,0.0,0.0
28474,0.0,0.0
28475,0.0,0.0
28476,2.0,1.0
28477,2.0,1.0
28478,10.0,5.0
28479,10.0,5.0
28480,4.0,0.0
28481,4.0,0.0
28482,2.0,0.0
28483,2.0,0.0
28484,1.0,1.0
28485,9.0,4.0
28486,9.0,4.0
28487,14.0,2.0
28488,0.0,0.0
28489,4.0,4.0
28490,4.0,4.0
28491,2.0,1.0
28492,2.0,1.0
28493,,
28494,,
28495,2.0,1.0
28496,2.0,1.0
28497,2.0,1.0
28498,2.0,1.0
28499,,
28500,,
28501,0.0,0.0
28502,0.0,0.0
28503,4.0,1.0
28504,4.0,1.0
28505,,
28506,,
28507,2.0,1.0
28508,2.0,1.0
28509,8.0,5.0
28510,5.0,1.0
28511,11.0,2.0
28512,2.0,1.0
28513,0.0,0.0
28514,0.0,0.0
28515,8.0,1.0
28516,8.0,1.0
28517,,
28518,21.0,4.0
28519,15.0,3.0
28520,0.0,0.0
28521,2.0,1.0
28522,7.0,0.0
28523,22.0,8.0
28524,16.0,8.0
28525,13.0,5.0
28526,0.0,0.0
28527,0.0,0.0
28528,0.0,0.0
28529,0.0,0.0
28530,13.0,2.0
28531,2.0,1.0
28532,2.0,1.0
28533,3.0,3.0
28534,17.0,13.0
28535,4.0,0.0
28536,6.0,2.0
28537,13.0,7.0
28538,13.0,7.0
28539,10.0,7.0
28540,10.0,7.0
28541,0.0,0.0
28542,4.0,0.0
28543,2.0,1.0
28544,11.0,7.0
28545,6.0,2.0
28546,6.0,2.0
28547,,
28548,,
28549,2.0,1.0
28550,6.0,3.0
28551,6.0,3.0
28552,2.0,1.0
28553,2.0,1.0
28554,9.0,5.0
28555,4.0,2.0
28556,2.0,2.0
28557,16.0,3.0
28558,1.0,0.0
28559,4.0,2.0
28560,30.0,7.0
28561,30.0,7.0
28562,78.0,15.0
28563,22.0,6.0
28564,2.0,0.0
28565,5.0,3.0
28566,1.0,1.0
28567,1.0,0.0
28568,21.0,7.0
28569,5.0,3.0
28570,1.0,0.0
28571,18.0,7.0
28572,1.0,0.0
28573,2.0,0.0
28574,0.0,0.0
28575,0.0,0.0
28576,4.0,2.0
28577,2.0,0.0
28578,4.0,2.0
28579,3.0,1.0
28580,5.0,0.0
28581,0.0,0.0
28582,4.0,0.0
28583,1.0,0.0
28584,6.0,3.0
28585,2.0,0.0
28586,3.0,0.0
28587,15.0,5.0
28588,10.0,7.0
28589,0.0,0.0
28590,5.0,3.0
28591,4.0,3.0
28592,4.0,3.0
28593,2.0,1.0
28594,7.0,0.0
28595,10.0,3.0
28596,0.0,0.0
28597,5.0,3.0
28598,0.0,0.0
28599,8.0,7.0
28600,4.0,2.0
28601,5.0,1.0
28602,,
28603,,
28604,2.0,0.0
28605,0.0,0.0
28606,4.0,1.0
28607,5.0,3.0
28608,8.0,8.0
28609,0.0,0.0
28610,5.0,3.0
28611,0.0,0.0
28612,,
28613,5.0,3.0
28614,0.0,0.0
28615,6.0,4.0
28616,4.0,2.0
28617,1.0,1.0
28618,7.0,5.0
28619,3.0,3.0
28620,11.0,6.0
28621,5.0,4.0
28622,,
28623,,
28624,6.0,2.0
28625,5.0,2.0
28626,8.0,3.0
28627,5.0,3.0
28628,4.0,2.0
28629,6.0,2.0
28630,5.0,0.0
28631,3.0,1.0
28632,3.0,1.0
28633,1.0,1.0
28634,4.0,2.0
28635,4.0,2.0
28636,4.0,2.0
28637,4.0,2.0
28638,4.0,2.0
28639,4.0,2.0
28640,4.0,2.0
28641,,
28642,,
28643,0.0,0.0
28644,4.0,2.0
28645,4.0,2.0
28646,,
28647,,
28648,5.0,1.0
28649,5.0,1.0
28650,,
28651,,
28652,5.0,2.0
28653,5.0,2.0
28654,12.0,7.0
28655,12.0,7.0
28656,2.0,1.0
28657,2.0,1.0
28658,,
28659,2.0,0.0
28660,2.0,0.0
28661,,
28662,,
28663,2.0,1.0
28664,2.0,1.0
28665,2.0,1.0
28666,,
28667,,
28668,143.0,73.0
28669,2.0,1.0
28670,0.0,0.0
28671,0.0,0.0
28672,0.0,0.0
28673,4.0,0.0
28674,,
28675,,
28676,4.0,1.0
28677,0.0,0.0
28678,0.0,0.0
28679,2.0,0.0
28680,2.0,0.0
28681,8.0,0.0
28682,,
28683,2.0,0.0
28684,2.0,0.0
28685,,
28686,,
28687,2.0,0.0
28688,2.0,0.0
28689,,
28690,,
28691,5.0,2.0
28692,4.0,1.0
28693,4.0,1.0
28694,,
28695,3.0,3.0
28696,,
28697,4.0,3.0
28698,2.0,1.0
28699,2.0,1.0
28700,0.0,0.0
28701,,
28702,,
28703,,
28704,4.0,3.0
28705,,
28706,,
28707,,
28708,2.0,1.0
28709,0.0,0.0
28710,0.0,0.0
28711,0.0,0.0
28712,0.0,0.0
28713,6.0,3.0
28714,2.0,0.0
28715,2.0,0.0
28716,0.0,0.0
28717,0.0,0.0
28718,,
28719,3.0,1.0
28720,3.0,1.0
28721,7.0,1.0
28722,7.0,1.0
28723,6.0,1.0
28724,8.0,5.0
28725,101.0,24.0
28726,16.0,2.0
28727,4.0,1.0
28728,2.0,2.0
28729,2.0,2.0
28730,87.0,21.0
28731,15.0,3.0
28732,6.0,3.0
28733,2.0,1.0
28734,1.0,1.0
28735,4.0,2.0
28736,5.0,1.0
28737,3.0,1.0
28738,1.0,1.0
28739,1.0,1.0
28740,6.0,6.0
28741,8.0,2.0
28742,6.0,3.0
28743,8.0,5.0
28744,121.0,57.0
28745,,
28746,0.0,0.0
28747,,
28748,0.0,0.0
28749,,
28750,99.0,51.0
28751,,
28752,3.0,2.0
28753,3.0,2.0
28754,,
28755,,
28756,2.0,2.0
28757,0.0,0.0
28758,,
28759,0.0,0.0
28760,,
28761,,
28762,,
28763,4.0,3.0
28764,0.0,0.0
28765,,
28766,1.0,1.0
28767,1.0,0.0
28768,3.0,0.0
28769,2.0,1.0
28770,,
28771,2.0,0.0
28772,0.0,0.0
28773,3.0,0.0
28774,14.0,8.0
28775,2.0,0.0
28776,,
28777,7.0,5.0
28778,10.0,2.0
28779,,
28780,1.0,1.0
28781,1.0,0.0
28782,2.0,1.0
28783,5.0,1.0
28784,,
28785,2.0,0.0
28786,2.0,2.0
28787,,
28788,9.0,1.0
28789,,
28790,12.0,10.0
28791,3.0,0.0
28792,6.0,5.0
28793,,
28794,1.0,0.0
28795,,
28796,2.0,1.0
28797,2.0,1.0
28798,,
28799,4.0,3.0
28800,,
28801,32.0,6.0
28802,0.0,0.0
28803,1.0,1.0
28804,5.0,2.0
28805,0.0,0.0
28806,5.0,1.0
28807,1.0,1.0
28808,3.0,0.0
28809,56.0,0.0
28810,5.0,3.0
28811,2.0,0.0
28812,66.0,3.0
28813,2.0,2.0
28814,4.0,3.0
28815,6.0,2.0
28816,162.0,26.0
28817,6.0,2.0
28818,9.0,3.0
28819,9.0,3.0
28820,174.0,34.0
28821,1.0,0.0
28822,1.0,0.0
28823,30.0,6.0
28824,0.0,0.0
28825,2.0,2.0
28826,1.0,0.0
28827,3.0,0.0
28828,7.0,3.0
28829,4.0,2.0
28830,8.0,5.0
28831,,
28832,25.0,12.0
28833,3.0,0.0
28834,,
28835,14.0,8.0
28836,0.0,0.0
28837,,
28838,78.0,8.0
28839,0.0,0.0
28840,7.0,0.0
28841,,
28842,105.0,9.0
28843,5.0,2.0
28844,,
28845,152.0,16.0
28846,,
28847,136.0,16.0
28848,,
28849,133.0,12.0
28850,0.0,0.0
28851,7.0,3.0
28852,,
28853,,
28854,7.0,4.0
28855,3.0,1.0
28856,,
28857,2.0,1.0
28858,2.0,0.0
28859,,
28860,11.0,10.0
28861,,
28862,,
28863,22.0,10.0
28864,,
28865,2.0,1.0
28866,1.0,1.0
28867,9.0,7.0
28868,,
28869,,
28870,,
28871,1.0,0.0
28872,,
28873,,
28874,2.0,1.0
28875,0.0,0.0
28876,0.0,0.0
28877,9.0,5.0
28878,4.0,3.0
28879,3.0,3.0
28880,3.0,3.0
28881,2.0,0.0
28882,0.0,0.0
28883,0.0,0.0
28884,0.0,0.0
28885,2.0,1.0
28886,5.0,5.0
28887,1.0,0.0
28888,4.0,3.0
28889,9.0,1.0
28890,4.0,0.0
28891,4.0,1.0
28892,0.0,0.0
28893,0.0,0.0
28894,0.0,0.0
28895,2.0,1.0
28896,0.0,0.0
28897,3.0,2.0
28898,8.0,2.0
28899,8.0,1.0
28900,0.0,0.0
28901,2.0,2.0
28902,3.0,0.0
28903,0.0,0.0
28904,,
28905,13.0,5.0
28906,4.0,1.0
28907,0.0,0.0
28908,0.0,0.0
28909,0.0,0.0
28910,4.0,1.0
28911,1.0,0.0
28912,0.0,0.0
28913,1.0,1.0
28914,0.0,0.0
28915,5.0,3.0
28916,6.0,5.0
28917,45.0,0.0
28918,0.0,0.0
28919,0.0,0.0
28920,,
28921,1.0,1.0
28922,0.0,0.0
28923,3.0,1.0
28924,2.0,0.0
28925,5.0,0.0
28926,0.0,0.0
28927,4.0,0.0
28928,3.0,0.0
28929,2.0,1.0
28930,2.0,0.0
28931,,
28932,0.0,0.0
28933,1.0,0.0
28934,0.0,0.0
28935,0.0,0.0
28936,0.0,0.0
28937,38.0,0.0
28938,0.0,0.0
28939,1.0,0.0
28940,0.0,0.0
28941,0.0,0.0
28942,1.0,0.0
28943,4.0,1.0
28944,0.0,0.0
28945,18.0,6.0
28946,1.0,0.0
28947,2.0,0.0
28948,44.0,0.0
28949,12.0,1.0
28950,0.0,0.0
28951,2.0,0.0
28952,1.0,0.0
28953,21.0,0.0
28954,12.0,0.0
28955,2.0,0.0
28956,,
28957,3.0,0.0
28958,0.0,0.0
28959,0.0,0.0
28960,7.0,0.0
28961,0.0,0.0
28962,3.0,1.0
28963,1.0,1.0
28964,,
28965,3.0,0.0
28966,1.0,0.0
28967,0.0,0.0
28968,0.0,0.0
28969,1.0,1.0
28970,4.0,1.0
28971,1.0,0.0
28972,0.0,0.0
28973,2.0,1.0
28974,0.0,0.0
28975,28.0,0.0
28976,2.0,0.0
28977,20.0,0.0
28978,28.0,7.0
28979,1.0,1.0
28980,0.0,0.0
28981,9.0,2.0
28982,3.0,0.0
28983,5.0,2.0
28984,1.0,0.0
28985,0.0,0.0
28986,9.0,0.0
28987,1.0,0.0
28988,4.0,0.0
28989,3.0,3.0
28990,4.0,0.0
28991,4.0,0.0
28992,,
28993,8.0,1.0
28994,7.0,0.0
28995,,
28996,0.0,0.0
28997,,
28998,,
28999,,
29000,1.0,0.0
29001,17.0,0.0
29002,,
29003,0.0,0.0
29004,17.0,10.0
29005,0.0,0.0
29006,3.0,1.0
29007,0.0,0.0
29008,11.0,2.0
29009,4.0,0.0
29010,2.0,0.0
29011,2.0,0.0
29012,10.0,0.0
29013,30.0,8.0
29014,3.0,1.0
29015,5.0,0.0
29016,15.0,0.0
29017,6.0,0.0
29018,3.0,0.0
29019,2.0,0.0
29020,9.0,0.0
29021,,
29022,10.0,0.0
29023,7.0,3.0
29024,0.0,0.0
29025,,
29026,0.0,0.0
29027,2.0,2.0
29028,10.0,0.0
29029,7.0,0.0
29030,7.0,0.0
29031,3.0,0.0
29032,0.0,0.0
29033,4.0,2.0
29034,,
29035,5.0,0.0
29036,8.0,0.0
29037,0.0,0.0
29038,,
29039,,
29040,,
29041,6.0,5.0
29042,1.0,0.0
29043,7.0,0.0
29044,29.0,9.0
29045,4.0,0.0
29046,7.0,2.0
29047,0.0,0.0
29048,0.0,0.0
29049,0.0,0.0
29050,4.0,0.0
29051,2.0,0.0
29052,1.0,1.0
29053,0.0,0.0
29054,6.0,0.0
29055,1.0,0.0
29056,10.0,1.0
29057,1.0,0.0
29058,,
29059,0.0,0.0
29060,7.0,0.0
29061,0.0,0.0
29062,,
29063,1.0,0.0
29064,2.0,1.0
29065,2.0,1.0
29066,0.0,0.0
29067,3.0,2.0
29068,0.0,0.0
29069,8.0,2.0
29070,0.0,0.0
29071,0.0,0.0
29072,0.0,0.0
29073,10.0,0.0
29074,1.0,1.0
29075,,
29076,0.0,0.0
29077,0.0,0.0
29078,0.0,0.0
29079,3.0,0.0
29080,0.0,0.0
29081,16.0,9.0
29082,0.0,0.0
29083,3.0,2.0
29084,0.0,0.0
29085,11.0,1.0
29086,4.0,3.0
29087,4.0,1.0
29088,11.0,4.0
29089,11.0,4.0
29090,1.0,0.0
29091,3.0,1.0
29092,4.0,1.0
29093,4.0,1.0
29094,2.0,0.0
29095,9.0,4.0
29096,11.0,5.0
29097,6.0,2.0
29098,1.0,1.0
29099,1.0,0.0
29100,8.0,7.0
29101,0.0,0.0
29102,0.0,0.0
29103,0.0,0.0
29104,1.0,0.0
29105,0.0,0.0
29106,0.0,0.0
29107,,
29108,,
29109,12.0,7.0
29110,0.0,0.0
29111,,
29112,,
29113,,
29114,,
29115,,
29116,,
29117,,
29118,,
29119,,
29120,11.0,7.0
29121,,
29122,4.0,0.0
29123,,
29124,,
29125,4.0,0.0
29126,0.0,0.0
29127,4.0,1.0
29128,5.0,0.0
29129,0.0,0.0
29130,4.0,0.0
29131,,
29132,,
29133,4.0,0.0
29134,0.0,0.0
29135,,
29136,1.0,0.0
29137,,
29138,1.0,0.0
29139,,
29140,,
29141,,
29142,3.0,0.0
29143,1.0,0.0
29144,3.0,1.0
29145,3.0,0.0
29146,,
29147,9.0,0.0
29148,4.0,0.0
29149,1.0,1.0
29150,15.0,8.0
29151,1.0,1.0
29152,,
29153,1.0,0.0
29154,1.0,1.0
29155,0.0,0.0
29156,5.0,0.0
29157,,
29158,,
29159,1.0,1.0
29160,4.0,1.0
29161,1.0,1.0
29162,0.0,0.0
29163,3.0,0.0
29164,1.0,1.0
29165,0.0,0.0
29166,12.0,4.0
29167,10.0,2.0
29168,1.0,1.0
29169,4.0,2.0
29170,7.0,0.0
29171,1.0,1.0
29172,,
29173,,
29174,2.0,0.0
29175,0.0,0.0
29176,1.0,1.0
29177,,
29178,2.0,0.0
29179,1.0,1.0
29180,2.0,0.0
29181,1.0,1.0
29182,,
29183,10.0,1.0
29184,0.0,0.0
29185,,
29186,,
29187,9.0,1.0
29188,16.0,5.0
29189,1.0,1.0
29190,5.0,5.0
29191,1.0,1.0
29192,2.0,1.0
29193,1.0,0.0
29194,1.0,1.0
29195,,
29196,0.0,0.0
29197,,
29198,3.0,2.0
29199,1.0,1.0
29200,2.0,0.0
29201,1.0,0.0
29202,1.0,0.0
29203,,
29204,,
29205,5.0,0.0
29206,2.0,1.0
29207,,
29208,2.0,1.0
29209,0.0,0.0
29210,2.0,1.0
29211,1.0,1.0
29212,0.0,0.0
29213,12.0,3.0
29214,3.0,2.0
29215,1.0,1.0
29216,,
29217,,
29218,5.0,3.0
29219,0.0,0.0
29220,,
29221,,
29222,0.0,0.0
29223,1.0,1.0
29224,1.0,1.0
29225,1.0,1.0
29226,4.0,0.0
29227,,
29228,,
29229,2.0,1.0
29230,,
29231,0.0,0.0
29232,1.0,1.0
29233,0.0,0.0
29234,0.0,0.0
29235,2.0,0.0
29236,5.0,1.0
29237,2.0,0.0
29238,1.0,1.0
29239,0.0,0.0
29240,,
29241,,
29242,2.0,0.0
29243,1.0,1.0
29244,,
29245,79.0,14.0
29246,0.0,0.0
29247,,
29248,,
29249,1.0,1.0
29250,,
29251,,
29252,,
29253,1.0,0.0
29254,,
29255,,
29256,3.0,0.0
29257,1.0,1.0
29258,,
29259,4.0,0.0
29260,,
29261,,
29262,2.0,0.0
29263,1.0,0.0
29264,3.0,2.0
29265,2.0,2.0
29266,,
29267,0.0,0.0
29268,0.0,0.0
29269,7.0,1.0
29270,4.0,2.0
29271,10.0,2.0
29272,2.0,0.0
29273,2.0,0.0
29274,0.0,0.0
29275,,
29276,1.0,0.0
29277,0.0,0.0
29278,2.0,0.0
29279,3.0,1.0
29280,,
29281,,
29282,,
29283,,
29284,1.0,0.0
29285,6.0,1.0
29286,,
29287,,
29288,,
29289,0.0,0.0
29290,,
29291,,
29292,1.0,0.0
29293,,
29294,,
29295,,
29296,0.0,0.0
29297,1.0,0.0
29298,0.0,0.0
29299,,
29300,1.0,0.0
29301,1.0,0.0
29302,1.0,0.0
29303,,
29304,3.0,1.0
29305,,
29306,,
29307,2.0,0.0
29308,2.0,0.0
29309,,
29310,0.0,0.0
29311,3.0,0.0
29312,,
29313,3.0,1.0
29314,,
29315,,
29316,0.0,0.0
29317,0.0,0.0
29318,,
29319,,
29320,,
29321,,
29322,0.0,0.0
29323,,
29324,5.0,3.0
29325,4.0,2.0
29326,,
29327,,
29328,,
29329,0.0,0.0
29330,,
29331,2.0,1.0
29332,0.0,0.0
29333,,
29334,,
29335,0.0,0.0
29336,2.0,0.0
29337,,
29338,,
29339,,
29340,,
29341,8.0,0.0
29342,3.0,0.0
29343,8.0,1.0
29344,3.0,1.0
29345,0.0,0.0
29346,,
29347,5.0,1.0
29348,,
29349,0.0,0.0
29350,8.0,1.0
29351,0.0,0.0
29352,7.0,0.0
29353,,
29354,3.0,1.0
29355,,
29356,4.0,1.0
29357,,
29358,,
29359,0.0,0.0
29360,,
29361,,
29362,16.0,0.0
29363,0.0,0.0
29364,2.0,0.0
29365,,
29366,4.0,1.0
29367,5.0,0.0
29368,0.0,0.0
29369,,
29370,,
29371,,
29372,,
29373,,
29374,4.0,1.0
29375,0.0,0.0
29376,,
29377,,
29378,,
29379,,
29380,,
29381,,
29382,0.0,0.0
29383,2.0,1.0
29384,3.0,2.0
29385,,
29386,2.0,1.0
29387,2.0,0.0
29388,2.0,1.0
29389,10.0,2.0
29390,,
29391,,
29392,2.0,1.0
29393,,
29394,3.0,1.0
29395,0.0,0.0
29396,1.0,1.0
29397,1.0,1.0
29398,,
29399,,
29400,,
29401,,
29402,,
29403,4.0,0.0
29404,,
29405,,
